Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
681b22f8af11b7aa5e41b846,6123f46075c2ca2ddcd6f3dc,APPROVED,Not Applicable,2025-05-07T09:08:12.343000Z,2025-05-07T09:20:25.508000Z,2025-05-07T13:11:32.155000Z,2025-05-07T09:20:26.019179Z,734.0,CI33ZIL0,316,"Dutch, French",42,Female,White,Belgium,Belgium,Belgium,Dutch,DATA_EXPIRED,DATA_EXPIRED
681b23593518d4a49b702a3b,65947f494b5b60856daa7958,APPROVED,Not Applicable,2025-05-07T09:09:49.153000Z,2025-05-07T09:20:51.946000Z,2025-05-07T13:11:32.521000Z,2025-05-07T09:20:52.451965Z,663.0,CI33ZIL0,278,Dutch,31,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
681b24845150c2c3aab30dab,6567454053118990678b0222,APPROVED,Not Applicable,2025-05-07T09:14:49.472000Z,2025-05-07T09:35:02.966000Z,2025-05-07T13:11:34.194000Z,2025-05-07T09:35:03.532982Z,1214.0,CI33ZIL0,202,Dutch,22,Female,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Other
681b255901b6547fa4fed938,656faecca1b204bf3b00c769,APPROVED,Not Applicable,2025-05-07T09:18:22.370000Z,2025-05-07T09:41:09.425000Z,2025-05-07T13:11:34.759000Z,2025-05-07T09:41:09.937174Z,1368.0,CI33ZIL0,321,"Dutch, English",25,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Part-Time
681b25eebe5825b12740835c,64cc94e294b43f31545c4b8f,APPROVED,Not Applicable,2025-05-07T09:20:53.959000Z,2025-05-07T09:40:06.142000Z,2025-05-07T13:11:35.232000Z,2025-05-07T09:40:06.653875Z,1153.0,CI33ZIL0,162,"Dutch, English",38,Male,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681b2c21f8037150e50ab328,652583acff50f9eed38a2ec0,APPROVED,Not Applicable,2025-05-07T09:47:16.337000Z,2025-05-07T10:07:36.942000Z,2025-05-07T13:11:35.588000Z,2025-05-07T10:07:37.410031Z,1221.0,CI33ZIL0,208,"Dutch, Turkish, English",28,Female,Mixed,Netherlands,Netherlands,Netherlands,Turkish,No,Unemployed (and job seeking)
681b2e0bcefd464a322934a3,64772a74611acd5f0c831261,APPROVED,Not Applicable,2025-05-07T09:55:23.203000Z,2025-05-07T10:12:33.045000Z,2025-05-07T13:11:35.939000Z,2025-05-07T10:12:33.583398Z,1030.0,CI33ZIL0,62,Dutch,65,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
681b2f3fc8fad5d2405dcd21,6661520317d54b3f66b9d591,APPROVED,Not Applicable,2025-05-07T10:00:31.866000Z,2025-05-07T10:11:12.798000Z,2025-05-07T13:11:36.319000Z,2025-05-07T10:11:13.257934Z,641.0,CI33ZIL0,9,Dutch,37,Female,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Unemployed (and job seeking)
681b31b99affbffa40b94e9c,661c40175c830552ea4180b7,APPROVED,Not Applicable,2025-05-07T10:11:10.077000Z,2025-05-07T10:28:09.323000Z,2025-05-07T13:11:36.708000Z,2025-05-07T10:28:09.869372Z,1020.0,CI33ZIL0,41,Dutch,20,Female,White,Belgium,Belgium,Poland,Polish,No,Full-Time
681b342c15f11ad60779aac7,676eb24502135b0dcc59605d,RETURNED,Not Applicable,2025-05-07T10:21:39.073000Z,,,2025-05-09T08:56:33.656962Z,,,7,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681b352f9771778ac52dac48,5e9ec5c73090e70009de98e7,RETURNED,Not Applicable,2025-05-07T10:26:10.553000Z,,,2025-05-09T08:56:33.656090Z,,,444,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681b36d092323946d671a156,60fd136e37662fc5b446b309,APPROVED,Not Applicable,2025-05-07T10:33:23.998000Z,2025-05-07T10:51:24.376000Z,2025-05-07T13:11:37.110000Z,2025-05-07T10:51:24.855700Z,1081.0,CI33ZIL0,434,"Dutch, English",28,Female,White,Netherlands,Belgium,Netherlands,Dutch,No,Full-Time
681b37dc49d35c572c90f344,65b7bb794f2d71124e134546,TIMED-OUT,Not Applicable,2025-05-07T10:37:20.872000Z,,,2025-05-09T08:56:33.658977Z,166753.0,,54,Dutch,22,Female,Mixed,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681b3991a29b0fc4ecd50adf,6103332437c1c5facbe48485,APPROVED,Not Applicable,2025-05-07T10:49:13.648000Z,2025-05-07T11:19:32.178000Z,2025-05-07T13:11:37.625000Z,2025-05-07T11:19:32.720712Z,1819.0,CI33ZIL0,45,Dutch,31,Female,Asian,Suriname,Netherlands,Suriname,Dutch,Yes,Full-Time
681b3a4f090262dccf9c9c8f,5b5f25f8477efe0001b05c4d,RETURNED,Not Applicable,2025-05-07T10:47:46.662000Z,,,2025-05-09T08:56:33.660130Z,,,420,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681b3cff401a122616d65d1b,5edfd4872392972f2cf1f614,APPROVED,Not Applicable,2025-05-07T10:59:15.963000Z,2025-05-07T11:31:27.571000Z,2025-05-07T13:11:37.983000Z,2025-05-07T11:31:28.082844Z,1932.0,CI33ZIL0,68,Dutch,21,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Unemployed (and job seeking)
681b3ea616d69593f5d91661,6310a61e3844778f57b36cd4,APPROVED,Not Applicable,2025-05-07T11:06:25.583000Z,2025-05-07T11:20:54.585000Z,2025-05-07T13:11:38.363000Z,2025-05-07T11:20:55.128927Z,870.0,CI33ZIL0,101,Dutch,29,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
681b40fd379b06c2c76d62ee,5e8306794c53df01e2b48384,APPROVED,Not Applicable,2025-05-07T11:16:20.854000Z,2025-05-07T11:35:00.807000Z,2025-05-07T13:11:38.722000Z,2025-05-07T11:35:01.273737Z,1120.0,CI33ZIL0,102,"English, Dutch",35,Male,White,United Kingdom,Netherlands,United Kingdom,English,Yes,Part-Time
681b45b865013e7d99ae0565,61117220763b5799f3ccbc26,APPROVED,Not Applicable,2025-05-07T11:36:28.236000Z,2025-05-07T11:50:24.971000Z,2025-05-07T13:11:39.079000Z,2025-05-07T11:50:25.476091Z,837.0,CI33ZIL0,275,"Dutch, English",29,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,DATA_EXPIRED
681b45c7102469a5557a800b,664a18221d721643fe68591c,APPROVED,Not Applicable,2025-05-07T11:36:49.846000Z,2025-05-07T11:44:34.637000Z,2025-05-07T13:11:39.449000Z,2025-05-07T11:44:35.218742Z,465.0,CI33ZIL0,85,Dutch,22,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
681b45f4a078403994bbce40,60fd38e96ee8f82a7b11fb68,APPROVED,Not Applicable,2025-05-07T11:37:32.688000Z,2025-05-07T11:48:52.556000Z,2025-05-07T13:11:39.779000Z,2025-05-07T11:48:53.108056Z,680.0,CI33ZIL0,341,Dutch,25,Female,White,Belgium,Belgium,Belgium,Dutch,Yes,Part-Time
681b46a547e2b31dccf6bb7b,6728e49b768deb55237d6203,APPROVED,Not Applicable,2025-05-07T11:40:32.935000Z,2025-05-07T11:51:43.355000Z,2025-05-07T13:11:40.164000Z,2025-05-07T11:51:43.892489Z,671.0,CI33ZIL0,39,"Dutch, English",51,Male,White,Belgium,Belgium,Belgium,Dutch,DATA_EXPIRED,Full-Time
681b46c732e79abd96f56bcf,634d93177bff311306c4b91a,APPROVED,Not Applicable,2025-05-07T11:40:58.801000Z,2025-05-07T11:51:10.432000Z,2025-05-07T13:11:41.044000Z,2025-05-07T11:51:10.971792Z,612.0,CI33ZIL0,274,Dutch,28,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time
681b48c6099fc2067afa3b79,6543c096a41c8afc0b93486b,APPROVED,Not Applicable,2025-05-07T11:49:30.560000Z,2025-05-07T11:57:24.425000Z,2025-05-07T13:11:41.408000Z,2025-05-07T11:57:24.984634Z,474.0,CI33ZIL0,101,Dutch,27,Male,Mixed,Netherlands,Netherlands,Netherlands,Dutch,Yes,Full-Time
681b4bb7e081bff81fc8b9e8,66c9f1eb12f49a9192ee1386,APPROVED,Not Applicable,2025-05-07T12:02:26.951000Z,2025-05-07T12:15:12.029000Z,2025-05-07T13:11:41.862000Z,2025-05-07T12:15:12.561073Z,766.0,CI33ZIL0,149,Dutch,44,Male,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681b4c7b337c98456292ee65,63c53a92320672e86322e0b3,APPROVED,Not Applicable,2025-05-07T12:05:20.012000Z,2025-05-07T12:19:23.625000Z,2025-05-07T13:11:42.249000Z,2025-05-07T12:19:24.128402Z,844.0,CI33ZIL0,504,Dutch,28,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Unemployed (and job seeking)
681b4f165065a9c18fbe6249,63f13e4ae2074d47b8ee57b2,APPROVED,Not Applicable,2025-05-07T12:16:25.417000Z,2025-05-07T12:31:58.139000Z,2025-05-07T13:11:42.632000Z,2025-05-07T12:31:58.705185Z,933.0,CI33ZIL0,89,"English, Dutch",22,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,DATA_EXPIRED
681b502160a5520d6772c9da,66cde59eeaca5670c8fba2fc,APPROVED,Not Applicable,2025-05-07T12:21:21.053000Z,2025-05-07T12:32:56.220000Z,2025-05-07T13:11:43.075000Z,2025-05-07T12:32:56.777740Z,696.0,CI33ZIL0,176,Dutch,26,Male,Mixed,Netherlands,Netherlands,Netherlands,Dutch,Yes,Part-Time
681b503ea5e8e73ba32b55c0,5751477b947a3d0007b53c2c,APPROVED,Not Applicable,2025-05-07T12:21:18.812000Z,2025-05-07T12:34:06.300000Z,2025-05-07T13:11:43.646000Z,2025-05-07T12:34:06.873705Z,768.0,CI33ZIL0,671,Dutch,48,Female,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,Full-Time
681b5174c53475e60e01c011,65c64b39b07ee66979ac5ab4,APPROVED,Not Applicable,2025-05-07T12:26:32.256000Z,2025-05-07T12:38:51.095000Z,2025-05-07T13:11:44.147000Z,2025-05-07T12:38:51.602067Z,739.0,CI33ZIL0,119,Dutch,25,Male,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681b566f8ae3cc03cbdcc3b3,63d449ff489d41cbc406f416,APPROVED,Not Applicable,2025-05-07T12:47:47.210000Z,2025-05-07T12:57:25.794000Z,2025-05-07T13:11:44.490000Z,2025-05-07T12:57:26.559672Z,579.0,CI33ZIL0,78,"English, Dutch",34,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
681b69935208e2391cc00f0c,5a232b137413810001521d82,APPROVED,Not Applicable,2025-05-07T14:09:26.921000Z,2025-05-07T14:19:22.180000Z,2025-05-08T07:27:26.798000Z,2025-05-07T14:19:22.691567Z,596.0,CI33ZIL0,77,"Dutch, English",25,Male,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,Full-Time
681b69a246a8ae65d2677632,6125082992be0cc689b6f8ba,APPROVED,Not Applicable,2025-05-07T14:11:26.465000Z,2025-05-07T14:28:10.208000Z,2025-05-08T07:27:27.068000Z,2025-05-07T14:28:10.745567Z,1004.0,CI33ZIL0,499,"Dutch, Farsi, English",25,Female,Other,Iran,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681b6a04fbaee1b09f09629d,665f0e2530bdd700f462f3cf,APPROVED,Not Applicable,2025-05-07T14:11:20.728000Z,2025-05-07T14:29:05.788000Z,2025-05-08T07:27:27.317000Z,2025-05-07T14:29:06.297814Z,1066.0,CI33ZIL0,19,"Dutch, English",27,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
681b700b7d6dfc17c1f55bea,65293f91f255b4be280eaee9,APPROVED,Not Applicable,2025-05-07T14:37:02.746000Z,2025-05-07T14:59:02.139000Z,2025-05-08T07:27:27.569000Z,2025-05-07T14:59:02.735199Z,1320.0,CI33ZIL0,131,Dutch,29,Male,White,Belgium,Belgium,Belgium,Dutch,No,Full-Time
681b700d948b1bfc3c61eb65,660c0614ad2dfafe3fbb4d98,APPROVED,Not Applicable,2025-05-07T14:37:48.089000Z,2025-05-07T14:49:19.640000Z,2025-05-08T07:27:27.827000Z,2025-05-07T14:49:20.209270Z,692.0,CI33ZIL0,335,Dutch,49,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
681b743c86cc2b8f363a2e0e,631a04fd20a15632a6861d49,APPROVED,Not Applicable,2025-05-07T14:54:58.037000Z,2025-05-07T15:05:03.704000Z,2025-05-08T07:27:28.075000Z,2025-05-07T15:05:04.265899Z,606.0,CI33ZIL0,167,Dutch,43,Female,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681b74cbe01eb4bd769f7802,6437bdcc089fc75ef6e8be45,TIMED-OUT,Not Applicable,2025-05-07T14:57:21.495000Z,,,2025-05-09T08:56:33.661673Z,151153.0,,86,Dutch,29,Female,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681b75f5da6857adca7befc5,60fe5f65bf40c582873fefc2,APPROVED,Not Applicable,2025-05-07T15:02:13.642000Z,2025-05-07T15:09:55.531000Z,2025-05-08T07:27:28.325000Z,2025-05-07T15:09:56.100412Z,462.0,CI33ZIL0,117,Dutch,26,Female,White,Belgium,Belgium,Belgium,Dutch,DATA_EXPIRED,Full-Time
681b797ce9a87dba27c0a145,6664618fa8510197db4bf106,APPROVED,Not Applicable,2025-05-07T15:17:21.258000Z,2025-05-07T15:29:39.358000Z,2025-05-08T07:27:28.612000Z,2025-05-07T15:29:39.946006Z,739.0,CI33ZIL0,46,"Dutch, English",24,Female,Mixed,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time
681b7f5b4fe56988bfd2bfb2,630c5f9822910caa3974650a,APPROVED,Not Applicable,2025-05-07T15:42:24.602000Z,2025-05-07T16:07:36.519000Z,2025-05-08T07:27:28.862000Z,2025-05-07T19:30:37.750999Z,1512.0,CI33ZIL0,68,Dutch,36,Male,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681b890e3c3c038192131395,659ea3770dfcae7175c420b8,APPROVED,Not Applicable,2025-05-07T16:24:08.772000Z,2025-05-07T16:34:55.674000Z,2025-05-08T07:27:29.117000Z,2025-05-07T16:34:56.194034Z,647.0,CI33ZIL0,71,Dutch,22,Male,White,Belgium,Belgium,Belgium,Dutch,Yes,Other
681b939f94afe068fee76e5b,6553a8ad3d39a686c687a714,APPROVED,Not Applicable,2025-05-07T17:08:53.764000Z,2025-05-07T17:24:17.889000Z,2025-05-08T07:27:29.362000Z,2025-05-07T17:24:18.468552Z,925.0,CI33ZIL0,17,"English, Dutch",20,Female,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Part-Time
681b97fe4348685b0751cade,5efee110dc5d10000947a40e,APPROVED,Not Applicable,2025-05-07T17:27:31.057000Z,2025-05-07T17:43:54.628000Z,2025-05-08T07:27:29.612000Z,2025-05-07T17:43:55.155916Z,984.0,CI33ZIL0,114,"Dutch, English",31,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
681b984314e2903f545752a5,65624f40102822f13aa72e48,APPROVED,Not Applicable,2025-05-07T17:28:37.587000Z,2025-05-07T17:45:59.128000Z,2025-05-08T07:27:29.869000Z,2025-05-07T17:45:59.645853Z,1042.0,CI33ZIL0,263,Dutch,26,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,DATA_EXPIRED
681b9849937078dd74d58773,632dcb8cc36cd0e095f91896,APPROVED,Not Applicable,2025-05-07T17:28:44.747000Z,2025-05-07T17:44:50.052000Z,2025-05-08T07:27:30.131000Z,2025-05-07T17:44:50.610740Z,966.0,CI33ZIL0,317,"English, Dutch",26,Female,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681b9b4cf82600135c786d4c,659aafba3478a86d814546aa,APPROVED,Not Applicable,2025-05-07T17:41:37.236000Z,2025-05-07T17:54:18.650000Z,2025-05-08T07:27:30.399000Z,2025-05-07T17:54:19.157967Z,762.0,CI33ZIL0,152,Dutch,30,Male,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681b9e5c993fe274160baf3e,6675fe84cf6bfd8b079fe78d,APPROVED,Not Applicable,2025-05-07T17:54:41.753000Z,2025-05-07T18:17:16.711000Z,2025-05-08T07:27:30.658000Z,2025-05-07T18:17:17.255884Z,1355.0,CI33ZIL0,184,"Dutch, English",36,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Full-Time
681b9f743b08a04d4e53c9fa,5e0c6cd1805a3043a4b3d650,RETURNED,Not Applicable,2025-05-07T18:10:00.063000Z,,,2025-05-09T08:56:33.663303Z,,,441,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681ba159468156bea6fbb9d2,65de0a72fbc3bd908e63fbe5,APPROVED,Not Applicable,2025-05-07T18:07:25.062000Z,2025-05-07T18:16:03.564000Z,2025-05-08T07:27:30.916000Z,2025-05-07T18:16:04.115121Z,519.0,CI33ZIL0,160,Dutch,23,Male,White,Belgium,Belgium,Belgium,Dutch,Yes,Full-Time
681ba180428483222c255325,5ef4b80b2a5edd07f1254901,APPROVED,Not Applicable,2025-05-07T18:08:05.048000Z,2025-05-07T18:16:13.337000Z,2025-05-08T07:27:31.181000Z,2025-05-07T18:16:13.975259Z,489.0,CI33ZIL0,209,Dutch,39,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
681ba2655bca16aac8c2178a,6660651b624fa9c927f3d764,APPROVED,Not Applicable,2025-05-07T18:11:49.908000Z,2025-05-07T18:22:35.648000Z,2025-05-08T07:27:31.424000Z,2025-05-07T18:22:36.174886Z,646.0,CI33ZIL0,25,"Dutch, English, Turkish",32,Male,Asian,Belgium,Belgium,Belgium,Dutch,No,Full-Time
681ba67f2113360b59ea63bc,6580723feb0cf85a93ad07bf,APPROVED,Not Applicable,2025-05-07T18:29:33.669000Z,2025-05-07T18:42:23.465000Z,2025-05-08T07:27:31.706000Z,2025-05-07T18:42:24.212152Z,770.0,CI33ZIL0,58,Dutch,47,Male,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681cb852e98b82b18fb33c2c,606f40a7426b3526af1d9717,APPROVED,Not Applicable,2025-05-08T13:57:53.373000Z,2025-05-08T14:06:52.532000Z,2025-05-08T14:30:50.921000Z,2025-05-08T14:06:53.087699Z,540.0,CI33ZIL0,294,"Dutch, English, German",29,Female,White,Belgium,Belgium,Belgium,Dutch,No,Full-Time
681cb945a846ead0d1719528,63c591db3b1d8a96b9d46be7,APPROVED,Not Applicable,2025-05-08T14:01:44.033000Z,2025-05-08T14:11:09.526000Z,2025-05-08T14:30:52.023000Z,2025-05-08T14:11:10.040039Z,566.0,CI33ZIL0,628,Dutch,40,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
681cb976cc4ea0425c932560,63c5521bf0d5106e06cab3b7,APPROVED,Not Applicable,2025-05-08T14:02:33.400000Z,2025-05-08T14:14:05.852000Z,2025-05-08T14:30:53.387000Z,2025-05-08T14:14:06.373031Z,693.0,CI33ZIL0,289,Dutch,21,Male,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681cb9e14bd10cb1f2e0c993,66572a8bfd59e0bc0bca1d33,APPROVED,Not Applicable,2025-05-08T14:04:21.301000Z,2025-05-08T14:20:24.353000Z,2025-05-08T14:30:54.022000Z,2025-05-08T14:20:24.985692Z,964.0,CI33ZIL0,143,"Dutch, English",28,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Due to start a new job within the next month
681cba0536e8ffb8647608e3,63359b3bffb1f6a9f45b7c60,APPROVED,Not Applicable,2025-05-08T14:04:59.161000Z,2025-05-08T14:19:58.553000Z,2025-05-08T14:30:54.584000Z,2025-05-08T14:19:59.189714Z,900.0,CI33ZIL0,345,"English, Dutch",30,Male,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681cba18a0344c043ad341c3,65996141028cf37c59bf893d,APPROVED,Not Applicable,2025-05-08T14:05:22.281000Z,2025-05-08T14:24:45.658000Z,2025-05-08T14:30:55.603000Z,2025-05-08T14:24:46.300103Z,1164.0,CI33ZIL0,21,Dutch,24,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
681cba88b3bcbb452d4d2d08,6109c35c245267126fca5d0d,APPROVED,Not Applicable,2025-05-08T14:07:07.760000Z,2025-05-08T14:26:57.531000Z,2025-05-08T14:30:55.942000Z,2025-05-08T14:26:58.082738Z,1190.0,CI33ZIL0,334,Dutch,23,Female,White,Belgium,Belgium,Belgium,Dutch,DATA_EXPIRED,DATA_EXPIRED
681cbc58e9149205d6cb327f,648075f6609f514edfd77850,APPROVED,Not Applicable,2025-05-08T14:14:51.929000Z,2025-05-08T14:27:36.680000Z,2025-05-08T14:30:56.241000Z,2025-05-08T14:27:37.375319Z,765.0,CI33ZIL0,165,Dutch,20,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
681cc6a43549993d8c82a618,5bb51b1c4b8d8e0001f13b6d,APPROVED,Not Applicable,2025-05-08T14:58:52.016000Z,2025-05-08T15:28:55.113000Z,2025-05-09T08:41:20.046000Z,2025-05-08T15:28:55.683928Z,1804.0,CI33ZIL0,710,Dutch,30,Female,Asian,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681cc7a977a5a75234ab34dd,659ea463be9559d845719dc5,APPROVED,Not Applicable,2025-05-08T15:03:25.234000Z,2025-05-08T15:13:53.939000Z,2025-05-09T08:41:20.287000Z,2025-05-08T15:13:54.471661Z,629.0,CI33ZIL0,29,Dutch,21,Female,White,Germany,Netherlands,Netherlands,Dutch,Yes,Part-Time
681ccdd7d2bc660bf5c0ab57,60fda9f63988e51f773e1301,APPROVED,Not Applicable,2025-05-08T15:29:30.852000Z,2025-05-08T15:37:47.706000Z,2025-05-09T08:41:20.555000Z,2025-05-08T15:37:48.446058Z,497.0,CI33ZIL0,1073,"Dutch, English",29,Female,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Part-Time
